seed,scenario_family,decision_date,budget,policy_kind,latency_days,policy_value,fresh_policy_value,stale_regret,relative_loss,target_overlap,missed_at_risk,window_miss_rate,selected_customers,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio
141,complaint-heavy,2023-03-26,2640000,base-stale,0,2235139.274113,2235139.274113,0.0,0.0,1.0,0.0,0.0,661,2235139.274113,0.0,0.0,1.0,0.024894
141,complaint-heavy,2023-03-26,7250000,base-stale,0,3911927.802928,3911927.802928,0.0,0.0,1.0,0.0,0.0,1420,3911927.802928,0.0,0.0,1.0,0.024894
141,complaint-heavy,2023-03-26,11530000,base-stale,0,3911927.802928,3911927.802928,0.0,0.0,1.0,0.0,0.0,1420,3911927.802928,0.0,0.0,1.0,0.024894
141,complaint-heavy,2023-03-26,2640000,base-stale,1,2236910.315219,2235139.274113,-1771.041106,-0.000792,0.885023,0.090301,0.0,661,2231642.701982,3496.572131,-2.974303,0.998436,0.04918
141,complaint-heavy,2023-03-26,7250000,base-stale,1,3912824.205953,3911927.802928,-896.403025,-0.000229,1.0,0.0,0.0,1420,3911968.524396,-40.721468,-0.954572,1.00001,0.04918
141,complaint-heavy,2023-03-26,11530000,base-stale,1,3912824.205953,3911927.802928,-896.403025,-0.000229,1.0,0.0,0.0,1420,3911968.524396,-40.721468,-0.954572,1.00001,0.04918
141,complaint-heavy,2023-03-26,2640000,base-stale,3,2239328.098436,2235139.274113,-4188.824323,-0.001874,0.863843,0.117057,0.0,658,2234381.084431,758.189682,-1.181003,0.999661,0.061931
141,complaint-heavy,2023-03-26,2640000,stronger-but-stale,3,2236961.605998,2235139.274113,-1822.331885,-0.000815,0.807867,0.167224,0.0,653,,,,,
141,complaint-heavy,2023-03-26,2640000,weaker-but-fresh,0,2258753.402156,2235139.274113,-23614.128043,-0.010565,0.736762,0.347826,0.0,617,,,,,
141,complaint-heavy,2023-03-26,7250000,base-stale,3,3912897.277083,3911927.802928,-969.474155,-0.000248,1.0,0.0,0.0,1420,3911973.067566,-45.264638,-0.95331,1.000012,0.061931
141,complaint-heavy,2023-03-26,7250000,stronger-but-stale,3,3914200.405728,3911927.802928,-2272.6028,-0.000581,1.0,0.0,0.0,1420,,,,,
141,complaint-heavy,2023-03-26,7250000,weaker-but-fresh,0,3901329.541482,3911927.802928,10598.261446,0.002709,1.0,0.0,0.0,1420,,,,,
141,complaint-heavy,2023-03-26,11530000,base-stale,3,3912897.277083,3911927.802928,-969.474155,-0.000248,1.0,0.0,0.0,1420,3911973.067566,-45.264638,-0.95331,1.000012,0.061931
141,complaint-heavy,2023-03-26,11530000,stronger-but-stale,3,3914200.405728,3911927.802928,-2272.6028,-0.000581,1.0,0.0,0.0,1420,,,,,
141,complaint-heavy,2023-03-26,11530000,weaker-but-fresh,0,3901329.541482,3911927.802928,10598.261446,0.002709,1.0,0.0,0.0,1420,,,,,
141,complaint-heavy,2023-03-26,2640000,base-stale,7,2242869.86881,2235139.274113,-7730.594697,-0.003459,0.815431,0.210702,0.0,652,2239656.036515,-4516.762402,-0.415729,1.002021,0.089253
141,complaint-heavy,2023-03-26,7250000,base-stale,7,3913094.035662,3911927.802928,-1166.232734,-0.000298,1.0,0.0,0.0,1420,3911688.769905,239.033023,-1.204962,0.999939,0.089253
141,complaint-heavy,2023-03-26,11530000,base-stale,7,3913094.035662,3911927.802928,-1166.232734,-0.000298,1.0,0.0,0.0,1420,3911688.769905,239.033023,-1.204962,0.999939,0.089253
141,complaint-heavy,2023-03-26,2640000,full-refresh,0,2235139.274113,2235139.274113,0.0,0.0,1.0,0.0,0.0,661,2235139.274113,0.0,1.0,1.0,1.0
141,complaint-heavy,2023-03-26,7250000,full-refresh,0,3911927.802928,3911927.802928,0.0,0.0,1.0,0.0,0.0,1420,3911927.802928,0.0,1.0,1.0,1.0
141,complaint-heavy,2023-03-26,11530000,full-refresh,0,3911927.802928,3911927.802928,0.0,0.0,1.0,0.0,0.0,1420,3911927.802928,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-03-26,2640000,base-stale,0,2781872.389103,2781872.389103,0.0,0.0,1.0,0.0,0.0,642,2781872.389103,0.0,0.0,1.0,0.03218
141,promotion-heavy,2023-03-26,7250000,base-stale,0,4763250.465584,4763250.465584,0.0,0.0,1.0,0.0,0.0,1481,4763250.465584,0.0,0.0,1.0,0.03218
141,promotion-heavy,2023-03-26,11530000,base-stale,0,4763250.465584,4763250.465584,0.0,0.0,1.0,0.0,0.0,1481,4763250.465584,0.0,0.0,1.0,0.03218
141,promotion-heavy,2023-03-26,2640000,base-stale,1,2775179.646288,2781872.389103,6692.742815,0.002406,0.883178,0.110749,0.0,643,2751172.202909,30700.186194,-3.587086,0.988964,0.067395
141,promotion-heavy,2023-03-26,7250000,base-stale,1,4763387.107884,4763250.465584,-136.6423,-2.9e-05,1.0,0.0,0.0,1481,4761575.41291,1675.052674,-13.258669,0.999648,0.067395
141,promotion-heavy,2023-03-26,11530000,base-stale,1,4763387.107884,4763250.465584,-136.6423,-2.9e-05,1.0,0.0,0.0,1481,4761575.41291,1675.052674,-13.258669,0.999648,0.067395
141,promotion-heavy,2023-03-26,2640000,base-stale,3,2772954.588651,2781872.389103,8917.800452,0.003206,0.872274,0.120521,0.0,644,2756518.399142,25353.989961,-1.843077,0.990886,0.082574
141,promotion-heavy,2023-03-26,2640000,stronger-but-stale,3,2814799.404783,2781872.389103,-32927.01568,-0.011836,0.842679,0.192182,0.003145,636,,,,,
141,promotion-heavy,2023-03-26,2640000,weaker-but-fresh,0,2567994.595517,2781872.389103,213877.793586,0.076883,0.764798,0.061889,0.0,683,,,,,
141,promotion-heavy,2023-03-26,7250000,base-stale,3,4763184.69078,4763250.465584,65.774804,1.4e-05,1.0,0.0,0.0,1481,4761135.507852,2114.957732,-31.154527,0.999556,0.082574
141,promotion-heavy,2023-03-26,7250000,stronger-but-stale,3,4765457.467639,4763250.465584,-2207.002055,-0.000463,1.0,0.0,0.00135,1481,,,,,
141,promotion-heavy,2023-03-26,7250000,weaker-but-fresh,0,4759859.050344,4763250.465584,3391.41524,0.000712,1.0,0.0,0.0,1481,,,,,
141,promotion-heavy,2023-03-26,11530000,base-stale,3,4763184.69078,4763250.465584,65.774804,1.4e-05,1.0,0.0,0.0,1481,4761135.507852,2114.957732,-31.154527,0.999556,0.082574
141,promotion-heavy,2023-03-26,11530000,stronger-but-stale,3,4765457.467639,4763250.465584,-2207.002055,-0.000463,1.0,0.0,0.00135,1481,,,,,
141,promotion-heavy,2023-03-26,11530000,weaker-but-fresh,0,4759859.050344,4763250.465584,3391.41524,0.000712,1.0,0.0,0.0,1481,,,,,
141,promotion-heavy,2023-03-26,2640000,base-stale,7,2803499.021428,2781872.389103,-21626.632325,-0.007774,0.842679,0.19544,0.001565,639,2767017.906,14854.483103,-1.686861,0.99466,0.110504
141,promotion-heavy,2023-03-26,7250000,base-stale,7,4763072.713745,4763250.465584,177.751839,3.7e-05,1.0,0.0,0.000675,1481,4760029.242818,3221.222766,-17.122022,0.999324,0.110504
141,promotion-heavy,2023-03-26,11530000,base-stale,7,4763072.713745,4763250.465584,177.751839,3.7e-05,1.0,0.0,0.000675,1481,4760029.242818,3221.222766,-17.122022,0.999324,0.110504
141,promotion-heavy,2023-03-26,2640000,full-refresh,0,2781872.389103,2781872.389103,0.0,0.0,1.0,0.0,0.0,642,2781872.389103,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-03-26,7250000,full-refresh,0,4763250.465584,4763250.465584,0.0,0.0,1.0,0.0,0.0,1481,4763250.465584,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-03-26,11530000,full-refresh,0,4763250.465584,4763250.465584,0.0,0.0,1.0,0.0,0.0,1481,4763250.465584,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-03-26,2640000,base-stale,0,2153901.269512,2153901.269512,0.0,0.0,1.0,0.0,0.0,671,2153901.269512,0.0,0.0,1.0,0.035823
141,dormancy-heavy,2023-03-26,7250000,base-stale,0,3857876.561638,3857876.561638,0.0,0.0,1.0,0.0,0.0,1409,3857876.561638,0.0,0.0,1.0,0.035823
141,dormancy-heavy,2023-03-26,11530000,base-stale,0,3857876.561638,3857876.561638,0.0,0.0,1.0,0.0,0.0,1409,3857876.561638,0.0,0.0,1.0,0.035823
141,dormancy-heavy,2023-03-26,2640000,base-stale,1,2160030.847644,2153901.269512,-6129.578132,-0.002846,0.955291,0.046512,0.0,670,2156247.401534,-2346.132022,-0.617244,1.001089,0.051002
141,dormancy-heavy,2023-03-26,7250000,base-stale,1,3857973.066433,3857876.561638,-96.504795,-2.5e-05,1.0,0.0,0.0,1409,3857848.251769,28.309869,-1.293352,0.999993,0.051002
141,dormancy-heavy,2023-03-26,11530000,base-stale,1,3857973.066433,3857876.561638,-96.504795,-2.5e-05,1.0,0.0,0.0,1409,3857848.251769,28.309869,-1.293352,0.999993,0.051002
141,dormancy-heavy,2023-03-26,2640000,base-stale,3,2168804.055689,2153901.269512,-14902.786177,-0.006919,0.921013,0.063123,0.0,673,2162896.647935,-8995.378423,-0.396396,1.004176,0.067395
141,dormancy-heavy,2023-03-26,2640000,stronger-but-stale,3,2173117.902489,2153901.269512,-19216.632977,-0.008922,0.870343,0.07309,0.004511,665,,,,,
141,dormancy-heavy,2023-03-26,2640000,weaker-but-fresh,0,2098068.104917,2153901.269512,55833.164595,0.025922,0.794337,0.066445,0.0,712,,,,,
141,dormancy-heavy,2023-03-26,7250000,base-stale,3,3857990.238587,3857876.561638,-113.676949,-2.9e-05,1.0,0.0,0.0,1409,3857776.596465,99.965173,-1.879379,0.999974,0.067395
141,dormancy-heavy,2023-03-26,7250000,stronger-but-stale,3,3858118.840958,3857876.561638,-242.27932,-6.3e-05,1.0,0.0,0.002129,1409,,,,,
141,dormancy-heavy,2023-03-26,7250000,weaker-but-fresh,0,3853668.413955,3857876.561638,4208.147683,0.001091,1.0,0.0,0.0,1409,,,,,
141,dormancy-heavy,2023-03-26,11530000,base-stale,3,3857990.238587,3857876.561638,-113.676949,-2.9e-05,1.0,0.0,0.0,1409,3857776.596465,99.965173,-1.879379,0.999974,0.067395
141,dormancy-heavy,2023-03-26,11530000,stronger-but-stale,3,3858118.840958,3857876.561638,-242.27932,-6.3e-05,1.0,0.0,0.002129,1409,,,,,
141,dormancy-heavy,2023-03-26,11530000,weaker-but-fresh,0,3853668.413955,3857876.561638,4208.147683,0.001091,1.0,0.0,0.0,1409,,,,,
141,dormancy-heavy,2023-03-26,2640000,base-stale,7,2175274.819261,2153901.269512,-21373.549749,-0.009923,0.85842,0.146179,0.001484,674,2172356.881456,-18455.611944,-0.136521,1.008568,0.105647
141,dormancy-heavy,2023-03-26,7250000,base-stale,7,3857404.189943,3857876.561638,472.371695,0.000122,1.0,0.0,0.00071,1409,3856816.392961,1060.168677,-1.244353,0.999725,0.105647
141,dormancy-heavy,2023-03-26,11530000,base-stale,7,3857404.189943,3857876.561638,472.371695,0.000122,1.0,0.0,0.00071,1409,3856816.392961,1060.168677,-1.244353,0.999725,0.105647
141,dormancy-heavy,2023-03-26,2640000,full-refresh,0,2153901.269512,2153901.269512,0.0,0.0,1.0,0.0,0.0,671,2153901.269512,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-03-26,7250000,full-refresh,0,3857876.561638,3857876.561638,0.0,0.0,1.0,0.0,0.0,1409,3857876.561638,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-03-26,11530000,full-refresh,0,3857876.561638,3857876.561638,0.0,0.0,1.0,0.0,0.0,1409,3857876.561638,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-03-26,2640000,base-stale,0,2424714.576913,2424714.576913,0.0,0.0,1.0,0.0,0.0,668,2424714.576913,0.0,0.0,1.0,0.03218
141,seasonal-shift,2023-03-26,7250000,base-stale,0,4181084.951183,4181084.951183,0.0,0.0,1.0,0.0,0.0,1448,4181084.951183,0.0,0.0,1.0,0.03218
141,seasonal-shift,2023-03-26,11530000,base-stale,0,4181084.951183,4181084.951183,0.0,0.0,1.0,0.0,0.0,1448,4181084.951183,0.0,0.0,1.0,0.03218
141,seasonal-shift,2023-03-26,2640000,base-stale,1,2421499.035848,2424714.576913,3215.541065,0.001326,0.887725,0.089109,0.0,671,2412179.532893,12535.04402,-2.898269,0.99483,0.067395
141,seasonal-shift,2023-03-26,7250000,base-stale,1,4180907.382658,4181084.951183,177.568525,4.2e-05,1.0,0.0,0.0,1448,4179902.095323,1182.85586,-5.661405,0.999717,0.067395
141,seasonal-shift,2023-03-26,11530000,base-stale,1,4180907.382658,4181084.951183,177.568525,4.2e-05,1.0,0.0,0.0,1448,4179902.095323,1182.85586,-5.661405,0.999717,0.067395
141,seasonal-shift,2023-03-26,2640000,base-stale,3,2428046.864878,2424714.576913,-3332.287965,-0.001374,0.871257,0.108911,0.0,672,2418805.790166,5908.786747,-2.773192,0.997563,0.082574
141,seasonal-shift,2023-03-26,2640000,stronger-but-stale,3,2436943.824217,2424714.576913,-12229.247304,-0.005044,0.821856,0.178218,0.003003,666,,,,,
141,seasonal-shift,2023-03-26,2640000,weaker-but-fresh,0,2315850.423507,2424714.576913,108864.153406,0.044898,0.806886,0.036304,0.0,718,,,,,
141,seasonal-shift,2023-03-26,7250000,base-stale,3,4180824.13213,4181084.951183,260.819053,6.2e-05,1.0,0.0,0.0,1448,4179709.705248,1375.245935,-4.272797,0.999671,0.082574
141,seasonal-shift,2023-03-26,7250000,stronger-but-stale,3,4182566.083549,4181084.951183,-1481.132366,-0.000354,1.0,0.0,0.001381,1448,,,,,
141,seasonal-shift,2023-03-26,7250000,weaker-but-fresh,0,4177390.687226,4181084.951183,3694.263957,0.000884,1.0,0.0,0.0,1448,,,,,
141,seasonal-shift,2023-03-26,11530000,base-stale,3,4180824.13213,4181084.951183,260.819053,6.2e-05,1.0,0.0,0.0,1448,4179709.705248,1375.245935,-4.272797,0.999671,0.082574
141,seasonal-shift,2023-03-26,11530000,stronger-but-stale,3,4182566.083549,4181084.951183,-1481.132366,-0.000354,1.0,0.0,0.001381,1448,,,,,
141,seasonal-shift,2023-03-26,11530000,weaker-but-fresh,0,4177390.687226,4181084.951183,3694.263957,0.000884,1.0,0.0,0.0,1448,,,,,
141,seasonal-shift,2023-03-26,2640000,base-stale,7,2441649.754595,2424714.576913,-16935.177682,-0.006984,0.836826,0.188119,0.001495,669,2427050.982582,-2336.405669,-0.862038,1.000964,0.110504
141,seasonal-shift,2023-03-26,7250000,base-stale,7,4180761.807266,4181084.951183,323.143917,7.7e-05,1.0,0.0,0.000691,1448,4178991.985478,2092.965705,-5.476884,0.999499,0.110504
141,seasonal-shift,2023-03-26,11530000,base-stale,7,4180761.807266,4181084.951183,323.143917,7.7e-05,1.0,0.0,0.000691,1448,4178991.985478,2092.965705,-5.476884,0.999499,0.110504
141,seasonal-shift,2023-03-26,2640000,full-refresh,0,2424714.576913,2424714.576913,0.0,0.0,1.0,0.0,0.0,668,2424714.576913,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-03-26,7250000,full-refresh,0,4181084.951183,4181084.951183,0.0,0.0,1.0,0.0,0.0,1448,4181084.951183,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-03-26,11530000,full-refresh,0,4181084.951183,4181084.951183,0.0,0.0,1.0,0.0,0.0,1448,4181084.951183,0.0,1.0,1.0,1.0
141,complaint-heavy,2023-04-02,2640000,base-stale,0,2369723.770481,2369723.770481,0.0,0.0,1.0,0.0,0.0,660,2369723.770481,0.0,0.0,1.0,0.026519
141,complaint-heavy,2023-04-02,7250000,base-stale,0,4374571.467298,4374571.467298,0.0,0.0,1.0,0.0,0.0,1547,4374571.467298,0.0,0.0,1.0,0.026519
141,complaint-heavy,2023-04-02,11530000,base-stale,0,4374571.467298,4374571.467298,0.0,0.0,1.0,0.0,0.0,1547,4374571.467298,0.0,0.0,1.0,0.026519
141,complaint-heavy,2023-04-02,2640000,base-stale,1,2355044.043417,2369723.770481,14679.727064,0.006195,0.886364,0.062893,0.0,666,2344609.041914,25114.728567,-0.710844,0.989402,0.048066
141,complaint-heavy,2023-04-02,7250000,base-stale,1,4370382.765761,4374571.467298,4188.701537,0.000958,1.0,0.0,0.0,1547,4369659.769306,4911.697992,-0.172606,0.998877,0.048066
141,complaint-heavy,2023-04-02,11530000,base-stale,1,4370382.765761,4374571.467298,4188.701537,0.000958,1.0,0.0,0.0,1547,4369659.769306,4911.697992,-0.172606,0.998877,0.048066
141,complaint-heavy,2023-04-02,2640000,base-stale,3,2369760.775208,2369723.770481,-37.004727,-1.6e-05,0.854545,0.119497,0.0,663,2360212.658373,9511.112108,-258.024247,0.995986,0.060773
141,complaint-heavy,2023-04-02,2640000,stronger-but-stale,3,2382047.221063,2369723.770481,-12323.450582,-0.0052,0.8,0.194969,0.003063,653,,,,,
141,complaint-heavy,2023-04-02,2640000,weaker-but-fresh,0,2411598.066138,2369723.770481,-41874.295657,-0.017671,0.719697,0.396226,0.0,612,,,,,
141,complaint-heavy,2023-04-02,7250000,base-stale,3,4369266.548763,4374571.467298,5304.918535,0.001213,1.0,0.0,0.0,1547,4368473.678845,6097.788453,-0.149459,0.998606,0.060773
141,complaint-heavy,2023-04-02,7250000,stronger-but-stale,3,4370227.897964,4374571.467298,4343.569334,0.000993,1.0,0.0,0.001293,1547,,,,,
141,complaint-heavy,2023-04-02,7250000,weaker-but-fresh,0,4358037.430411,4374571.467298,16534.036887,0.00378,1.0,0.0,0.0,1547,,,,,
141,complaint-heavy,2023-04-02,11530000,base-stale,3,4369266.548763,4374571.467298,5304.918535,0.001213,1.0,0.0,0.0,1547,4368473.678845,6097.788453,-0.149459,0.998606,0.060773
141,complaint-heavy,2023-04-02,11530000,stronger-but-stale,3,4370227.897964,4374571.467298,4343.569334,0.000993,1.0,0.0,0.001293,1547,,,,,
141,complaint-heavy,2023-04-02,11530000,weaker-but-fresh,0,4358037.430411,4374571.467298,16534.036887,0.00378,1.0,0.0,0.0,1547,,,,,
141,complaint-heavy,2023-04-02,2640000,base-stale,7,2369092.968389,2369723.770481,630.802092,0.000266,0.827273,0.172956,0.0,660,2356161.081947,13562.688534,-20.500703,0.994277,0.085635
141,complaint-heavy,2023-04-02,7250000,base-stale,7,4370907.882681,4374571.467298,3663.584617,0.000837,1.0,0.0,0.0,1547,4369677.067247,4894.400051,-0.335959,0.998881,0.085635
141,complaint-heavy,2023-04-02,11530000,base-stale,7,4370907.882681,4374571.467298,3663.584617,0.000837,1.0,0.0,0.0,1547,4369677.067247,4894.400051,-0.335959,0.998881,0.085635
141,complaint-heavy,2023-04-02,2640000,full-refresh,0,2369723.770481,2369723.770481,0.0,0.0,1.0,0.0,0.0,660,2369723.770481,0.0,1.0,1.0,1.0
141,complaint-heavy,2023-04-02,7250000,full-refresh,0,4374571.467298,4374571.467298,0.0,0.0,1.0,0.0,0.0,1547,4374571.467298,0.0,1.0,1.0,1.0
141,complaint-heavy,2023-04-02,11530000,full-refresh,0,4374571.467298,4374571.467298,0.0,0.0,1.0,0.0,0.0,1547,4374571.467298,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-04-02,2640000,base-stale,0,2890020.939139,2890020.939139,0.0,0.0,1.0,0.0,0.0,636,2890020.939139,0.0,0.0,1.0,0.032044
141,promotion-heavy,2023-04-02,7250000,base-stale,0,5359685.30074,5359685.30074,0.0,0.0,1.0,0.0,0.0,1615,5359685.30074,0.0,0.0,1.0,0.032044
141,promotion-heavy,2023-04-02,11530000,base-stale,0,5359685.30074,5359685.30074,0.0,0.0,1.0,0.0,0.0,1615,5359685.30074,0.0,0.0,1.0,0.032044
141,promotion-heavy,2023-04-02,2640000,base-stale,1,2877320.113236,2890020.939139,12700.825903,0.004395,0.88522,0.103858,0.001565,639,2866648.378543,23372.560596,-0.840239,0.991913,0.067403
141,promotion-heavy,2023-04-02,7250000,base-stale,1,5352861.071782,5359685.30074,6824.228958,0.001273,1.0,0.0,0.000619,1615,5351184.500778,8500.799962,-0.245679,0.998414,0.067403
141,promotion-heavy,2023-04-02,11530000,base-stale,1,5352861.071782,5359685.30074,6824.228958,0.001273,1.0,0.0,0.000619,1615,5351184.500778,8500.799962,-0.245679,0.998414,0.067403
141,promotion-heavy,2023-04-02,2640000,base-stale,3,2899085.26852,2890020.939139,-9064.329381,-0.003136,0.855346,0.145401,0.00157,637,2881542.051372,8478.887767,-1.935413,0.997066,0.08674
141,promotion-heavy,2023-04-02,2640000,stronger-but-stale,3,2941448.866235,2890020.939139,-51427.927096,-0.017795,0.81761,0.228487,0.004762,630,,,,,
141,promotion-heavy,2023-04-02,2640000,weaker-but-fresh,0,2636008.538971,2890020.939139,254012.400168,0.087893,0.77044,0.077151,0.0,684,,,,,
141,promotion-heavy,2023-04-02,7250000,base-stale,3,5351078.111773,5359685.30074,8607.188967,0.001606,1.0,0.0,0.000619,1615,5349540.161659,10145.139081,-0.178682,0.998107,0.08674
141,promotion-heavy,2023-04-02,7250000,stronger-but-stale,3,5351496.749065,5359685.30074,8188.551675,0.001528,1.0,0.0,0.001858,1615,,,,,
141,promotion-heavy,2023-04-02,7250000,weaker-but-fresh,0,5351444.362741,5359685.30074,8240.937999,0.001538,1.0,0.0,0.0,1615,,,,,
141,promotion-heavy,2023-04-02,11530000,base-stale,3,5351078.111773,5359685.30074,8607.188967,0.001606,1.0,0.0,0.000619,1615,5349540.161659,10145.139081,-0.178682,0.998107,0.08674
141,promotion-heavy,2023-04-02,11530000,stronger-but-stale,3,5351496.749065,5359685.30074,8188.551675,0.001528,1.0,0.0,0.001858,1615,,,,,
141,promotion-heavy,2023-04-02,11530000,weaker-but-fresh,0,5351444.362741,5359685.30074,8240.937999,0.001538,1.0,0.0,0.0,1615,,,,,
141,promotion-heavy,2023-04-02,2640000,base-stale,7,2914624.543903,2890020.939139,-24603.604764,-0.008513,0.830189,0.181009,0.001577,634,2876864.108216,13156.830923,-1.534752,0.995447,0.114365
141,promotion-heavy,2023-04-02,7250000,base-stale,7,5352881.209545,5359685.30074,6804.091195,0.001269,1.0,0.0,0.000619,1615,5350460.684404,9224.616336,-0.355746,0.998279,0.114365
141,promotion-heavy,2023-04-02,11530000,base-stale,7,5352881.209545,5359685.30074,6804.091195,0.001269,1.0,0.0,0.000619,1615,5350460.684404,9224.616336,-0.355746,0.998279,0.114365
141,promotion-heavy,2023-04-02,2640000,full-refresh,0,2890020.939139,2890020.939139,0.0,0.0,1.0,0.0,0.0,636,2890020.939139,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-04-02,7250000,full-refresh,0,5359685.30074,5359685.30074,0.0,0.0,1.0,0.0,0.0,1615,5359685.30074,0.0,1.0,1.0,1.0
141,promotion-heavy,2023-04-02,11530000,full-refresh,0,5359685.30074,5359685.30074,0.0,0.0,1.0,0.0,0.0,1615,5359685.30074,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-04-02,2640000,base-stale,0,2280539.172624,2280539.172624,0.0,0.0,1.0,0.0,0.0,679,2280539.172624,0.0,0.0,1.0,0.036464
141,dormancy-heavy,2023-04-02,7250000,base-stale,0,4292344.894387,4292344.894387,0.0,0.0,1.0,0.0,0.0,1530,4292344.894387,0.0,0.0,1.0,0.036464
141,dormancy-heavy,2023-04-02,11530000,base-stale,0,4292344.894387,4292344.894387,0.0,0.0,1.0,0.0,0.0,1530,4292344.894387,0.0,0.0,1.0,0.036464
141,dormancy-heavy,2023-04-02,2640000,base-stale,1,2287408.317855,2280539.172624,-6869.145231,-0.003012,0.945508,0.03125,0.002946,679,2283740.028879,-3200.856255,-0.534024,1.001404,0.050829
141,dormancy-heavy,2023-04-02,7250000,base-stale,1,4292782.819584,4292344.894387,-437.925197,-0.000102,1.0,0.0,0.001307,1530,4292625.6921,-280.797713,-0.3588,1.000065,0.050829
141,dormancy-heavy,2023-04-02,11530000,base-stale,1,4292782.819584,4292344.894387,-437.925197,-0.000102,1.0,0.0,0.001307,1530,4292625.6921,-280.797713,-0.3588,1.000065,0.050829
141,dormancy-heavy,2023-04-02,2640000,base-stale,3,2294064.074702,2280539.172624,-13524.902078,-0.005931,0.907216,0.0625,0.004425,678,2285642.187213,-5103.014589,-0.622695,1.002238,0.071823
141,dormancy-heavy,2023-04-02,2640000,stronger-but-stale,3,2302530.554939,2280539.172624,-21991.382315,-0.009643,0.863034,0.0875,0.004478,670,,,,,
141,dormancy-heavy,2023-04-02,2640000,weaker-but-fresh,0,2188293.763814,2280539.172624,92245.40881,0.040449,0.798233,0.06875,0.0,721,,,,,
141,dormancy-heavy,2023-04-02,7250000,base-stale,3,4290918.384421,4292344.894387,1426.509966,0.000332,1.0,0.0,0.001961,1530,4290723.113864,1621.780523,-0.136887,0.999622,0.071823
141,dormancy-heavy,2023-04-02,7250000,stronger-but-stale,3,4291432.94727,4292344.894387,911.947117,0.000212,1.0,0.0,0.001961,1530,,,,,
141,dormancy-heavy,2023-04-02,7250000,weaker-but-fresh,0,4285533.039388,4292344.894387,6811.854999,0.001587,1.0,0.0,0.0,1530,,,,,
141,dormancy-heavy,2023-04-02,11530000,base-stale,3,4290918.384421,4292344.894387,1426.509966,0.000332,1.0,0.0,0.001961,1530,4290723.113864,1621.780523,-0.136887,0.999622,0.071823
141,dormancy-heavy,2023-04-02,11530000,stronger-but-stale,3,4291432.94727,4292344.894387,911.947117,0.000212,1.0,0.0,0.001961,1530,,,,,
141,dormancy-heavy,2023-04-02,11530000,weaker-but-fresh,0,4285533.039388,4292344.894387,6811.854999,0.001587,1.0,0.0,0.0,1530,,,,,
141,dormancy-heavy,2023-04-02,2640000,base-stale,7,2296382.519122,2280539.172624,-15843.346498,-0.006947,0.868925,0.121875,0.004418,679,2281207.429147,-668.256523,-0.957821,1.000293,0.107182
141,dormancy-heavy,2023-04-02,7250000,base-stale,7,4293060.094283,4292344.894387,-715.199896,-0.000167,1.0,0.0,0.001961,1530,4292485.195934,-140.301547,-0.803829,1.000033,0.107182
141,dormancy-heavy,2023-04-02,11530000,base-stale,7,4293060.094283,4292344.894387,-715.199896,-0.000167,1.0,0.0,0.001961,1530,4292485.195934,-140.301547,-0.803829,1.000033,0.107182
141,dormancy-heavy,2023-04-02,2640000,full-refresh,0,2280539.172624,2280539.172624,0.0,0.0,1.0,0.0,0.0,679,2280539.172624,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-04-02,7250000,full-refresh,0,4292344.894387,4292344.894387,0.0,0.0,1.0,0.0,0.0,1530,4292344.894387,0.0,1.0,1.0,1.0
141,dormancy-heavy,2023-04-02,11530000,full-refresh,0,4292344.894387,4292344.894387,0.0,0.0,1.0,0.0,0.0,1530,4292344.894387,0.0,1.0,1.0,1.0
141,seasonal-shift,2023-04-02,2640000,base-stale,0,2544349.171102,2544349.171102,0.0,0.0,1.0,0.0,0.0,669,2544349.171102,0.0,0.0,1.0,0.032044
141,seasonal-shift,2023-04-02,7250000,base-stale,0,4678423.436844,4678423.436844,0.0,0.0,1.0,0.0,0.0,1572,4678423.436844,0.0,0.0,1.0,0.032044
141,seasonal-shift,2023-04-02,11530000,base-stale,0,4678423.436844,4678423.436844,0.0,0.0,1.0,0.0,0.0,1572,4678423.436844,0.0,0.0,1.0,0.032044
141,seasonal-shift,2023-04-02,2640000,base-stale,1,2528570.352462,2544349.171102,15778.81864,0.006202,0.863976,0.076453,0.001497,668,2522093.254976,22255.916126,-0.410493,0.991253,0.067403
141,seasonal-shift,2023-04-02,7250000,base-stale,1,4672773.80257,4678423.436844,5649.634274,0.001208,1.0,0.0,0.000636,1572,4671854.287461,6569.149383,-0.162757,0.998596,0.067403
